RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,failure_category,case_id
0.958178654,56,0,0.349662584,4000.0,9,0,0,0,1.0,1,0.09783195555210114,0,0.9021680444478989,Unexplained high-confidence error,147381
0.545881587,68,1,423.0,,6,0,0,0,0.0,1,0.08033682405948639,0,0.9196631759405136,Demographic subgroup risk,57632
0.460941641,35,0,0.856028794,3333.0,6,0,2,0,2.0,1,0.05493209958076477,0,0.9450679004192353,Unexplained high-confidence error,21725
0.898362283,35,0,0.193307559,7500.0,5,0,1,0,1.0,1,0.059727942943573,0,0.940272057056427,Unexplained high-confidence error,133444
0.10719755,26,0,0.219237976,1600.0,8,0,0,1,0.0,1,0.11833392679691315,0,0.8816660732030869,Boundary case,132739
0.980850703,43,1,0.210855204,5600.0,6,0,1,0,0.0,1,0.1230659931898117,0,0.8769340068101883,Boundary case,87026
0.184601185,39,0,1882.0,,6,0,1,0,,1,0.009247607458382845,0,0.9907523925416172,Unexplained high-confidence error,94351
0.112222092,59,3,0.517015958,5200.0,9,0,2,0,0.0,1,0.10020272731781006,0,0.8997972726821899,Boundary case,83738
0.547672616,57,0,0.337865941,6250.0,8,0,1,0,1.0,1,0.02960527427494526,0,0.9703947257250547,Unexplained high-confidence error,94051
0.471698113,53,0,13.0,,5,0,0,0,0.0,1,0.045827440172433856,0,0.9541725598275661,Unexplained high-confidence error,130985
0.347285913,36,0,0.139151581,3700.0,6,0,0,0,1.0,1,0.028273319825530052,0,0.97172668017447,Unexplained high-confidence error,79705
0.0,45,0,0.382853787,3405.0,13,0,0,0,3.0,1,0.01933567672967911,0,0.9806643232703209,Unexplained high-confidence error,128350
0.602199706,46,0,0.252699784,4166.0,12,0,0,0,0.0,1,0.059727942943573,0,0.940272057056427,Unexplained high-confidence error,108501
0.026211443,53,0,0.24203291,4800.0,12,0,1,0,1.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,60180
0.170144809,39,0,0.740076448,3400.0,11,0,2,0,1.0,1,0.04600259959697724,0,0.9539974004030227,Unexplained high-confidence error,106348
0.071503031,65,0,0.410103491,5700.0,9,0,2,0,1.0,1,0.010760563798248768,0,0.9892394362017513,Unexplained high-confidence error,10588
0.050124602,53,1,0.296136309,4166.0,14,0,1,0,0.0,1,0.04555289074778557,0,0.9544471092522144,Unexplained high-confidence error,148559
0.9999999,45,0,0.016935319,4900.0,0,0,0,0,0.0,1,0.12264469712972641,0,0.8773553028702736,Boundary case,85355
0.319295254,52,0,0.56958275,12150.0,18,0,2,0,3.0,1,0.04194650650024414,0,0.9580534934997559,Unexplained high-confidence error,135227
1.010253781,32,0,0.867060561,2030.0,3,0,1,0,2.0,1,0.11739092022180557,0,0.8826090797781945,Boundary case,121736
0.680935812,47,0,0.982668977,7500.0,16,0,1,0,1.0,1,0.11241679936647415,0,0.8875832006335258,Boundary case,116615
0.0,61,0,3882.0,,16,0,2,0,0.0,1,0.00917543526738882,0,0.9908245647326112,Unexplained high-confidence error,36720
0.9999999,36,0,0.0,3000.0,0,0,0,0,0.0,1,0.12823491543531418,0,0.8717650845646858,Boundary case,103755
0.835634339,33,0,3250.0,,10,0,1,0,0.0,1,0.09200255572795868,0,0.9079974442720413,Unexplained high-confidence error,84269
0.9999999,27,0,0.0,,1,0,0,0,0.0,1,0.08347438424825668,0,0.9165256157517433,Unexplained high-confidence error,120960
0.572218221,51,0,0.658987281,4166.0,6,0,1,0,2.0,1,0.05238586515188217,0,0.9476141348481179,Unexplained high-confidence error,97308
0.614855947,39,0,0.341339541,9450.0,12,0,2,0,2.0,1,0.061538299173116685,0,0.9384617008268833,Unexplained high-confidence error,81730
0.0,27,0,0.065620542,700.0,2,0,0,0,0.0,1,0.018081635050475598,0,0.9819183649495244,Unexplained high-confidence error,45145
0.386038373,28,1,0.186232505,3500.0,7,0,0,0,0.0,1,0.0857280135154724,0,0.9142719864845276,Unexplained high-confidence error,108576
0.869855602,48,1,0.386540161,21500.0,27,0,8,0,1.0,1,0.1312130518257618,0,0.8687869481742382,Boundary case,62593
0.902209779,33,0,0.547390522,3333.0,5,0,1,0,0.0,1,0.08422582000494003,0,0.91577417999506,Unexplained high-confidence error,138193
0.917755573,47,0,0.184008029,8966.0,4,0,1,0,2.0,1,0.05815827026963234,0,0.9418417297303676,Unexplained high-confidence error,7191
0.024450203,67,0,705.0,,8,0,1,0,0.0,1,0.003907392080873251,0,0.9960926079191268,Demographic subgroup risk,27265
0.9999999,29,0,494.0,0.0,2,0,0,0,0.0,1,0.04060683026909828,0,0.9593931697309017,Unexplained high-confidence error,7222
0.9999999,30,0,0.0,2900.0,3,0,0,0,1.0,1,0.07888249307870865,0,0.9211175069212914,Unexplained high-confidence error,1910
0.982502573,40,0,0.440711462,3541.0,6,0,1,0,0.0,1,0.07489852458238602,0,0.925101475417614,Unexplained high-confidence error,3831
0.01300294,56,0,10571.0,,15,0,3,0,0.0,1,0.0215652197599411,0,0.9784347802400589,Outlier / distribution shift,116440
0.03606245,70,0,0.788105947,2000.0,18,1,1,0,0.0,1,0.13411414325237275,0,0.8658858567476273,Boundary case,15472
0.901911626,49,0,0.483988545,3840.0,12,0,0,0,1.0,1,0.11088583320379257,0,0.8891141667962075,Boundary case,11592
0.023198103,33,0,0.398042075,4800.0,5,0,1,0,1.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,101322
0.694902359,38,1,0.382061794,10000.0,8,0,2,0,5.0,1,0.11241679936647415,0,0.8875832006335258,Boundary case,81712
0.573685263,34,0,0.360409898,4000.0,5,0,2,0,0.0,1,0.047758177667856214,0,0.9522418223321438,Unexplained high-confidence error,88135
0.744831676,42,0,0.667777408,3000.0,9,0,2,0,2.0,1,0.10179010182619094,0,0.898209898173809,Boundary case,73259
0.159980306,51,0,0.178535718,9000.0,8,0,0,1,0.0,1,0.08468776941299438,0,0.9153122305870056,Unexplained high-confidence error,125671
0.309865276,22,0,23.0,,3,0,0,0,0.0,1,0.04189695566892624,0,0.9581030443310737,Demographic subgroup risk,111405
0.954674221,56,1,0.51438729,9000.0,4,0,1,0,0.0,1,0.1317223936319351,0,0.8682776063680648,Boundary case,125924
0.014599416,42,1,2563.0,1.0,17,1,1,0,2.0,1,0.1289370536804199,0,0.87106294631958,Boundary case,39740
0.633736626,36,0,0.63549677,3250.0,10,0,1,0,0.0,1,0.09019872546195984,0,0.9098012745380402,Unexplained high-confidence error,62927
0.565790638,53,0,0.073571203,6333.0,15,0,0,0,2.0,1,0.06734142452478409,0,0.9326585754752159,Unexplained high-confidence error,101144
0.42286573,55,1,2776.0,,9,0,1,0,0.0,1,0.05270374491810799,0,0.947296255081892,Unexplained high-confidence error,12950
0.001887271,64,1,656.0,,8,0,0,0,0.0,1,0.022001750767230988,0,0.977998249232769,Unexplained high-confidence error,87769
0.465709286,64,1,998.0,,6,0,0,0,0.0,1,0.053696566820144655,0,0.9463034331798553,Unexplained high-confidence error,57408
0.060934008,27,0,0.18137675,3500.0,6,0,0,1,0.0,1,0.08656001091003418,0,0.9134399890899658,Unexplained high-confidence error,118437
0.585918477,54,0,3.041366906,1667.0,13,0,3,0,2.0,1,0.09659607857465743,0,0.9034039214253425,Unexplained high-confidence error,75710
0.012715073,52,0,0.145931718,12916.0,12,0,2,1,0.0,1,0.048847513645887373,0,0.9511524863541126,Unexplained high-confidence error,30614
0.27921854,43,0,0.455823793,8035.0,20,0,2,0,2.0,1,0.030929850414395332,0,0.9690701495856047,Unexplained high-confidence error,129500
0.28009477,27,0,0.162104261,4200.0,11,0,0,1,0.0,1,0.13987692147493364,0,0.8601230785250664,Boundary case,70476
0.9999999,29,0,156.0,,0,0,0,0,,1,0.1405434101819992,0,0.8594565898180008,Boundary case,80954
0.490189252,48,2,0.244864827,14166.0,10,0,1,0,3.0,1,0.10369559526443481,0,0.8963044047355652,Boundary case,82213
0.317477953,45,2,0.069594035,7241.0,11,0,0,0,0.0,1,0.1069692239165306,0,0.8930307760834694,Boundary case,5584
0.441117764,54,0,1019.0,,3,0,0,0,0.0,1,0.023439327254891396,0,0.9765606727451086,Unexplained high-confidence error,57111
0.684422078,36,0,2.332425068,1100.0,16,0,1,0,2.0,1,0.1392344817519188,0,0.8607655182480812,Boundary case,48244
0.992403039,22,0,0.029588165,2500.0,1,0,0,0,0.0,1,0.09783195555210114,0,0.9021680444478989,Demographic subgroup risk,57032
0.9999999,48,0,0.191956124,4375.0,4,0,0,0,1.0,1,0.08612070232629776,0,0.9138792976737022,Unexplained high-confidence error,148168
0.154724314,44,0,0.727416799,4416.0,10,0,3,0,0.0,1,0.05815827026963234,0,0.9418417297303676,Unexplained high-confidence error,35873
0.9999999,29,0,0.746198217,1906.0,6,0,1,0,1.0,1,0.09582483172416686,0,0.9041751682758331,Unexplained high-confidence error,23127
0.043149829,42,0,0.468318661,9200.0,16,0,6,0,3.0,1,0.07063223719596863,0,0.9293677628040313,Unexplained high-confidence error,79536
0.027292512,33,0,0.032928943,7500.0,4,0,0,0,0.0,1,0.00838451273739338,0,0.9916154872626066,Unexplained high-confidence error,125958
0.312819318,47,2,5497.0,0.0,24,0,2,0,2.0,1,0.08473413586616516,0,0.9152658641338348,Outlier / distribution shift,29286
0.145988543,42,0,0.270573758,6500.0,17,0,1,0,1.0,1,0.020618392154574394,0,0.9793816078454256,Unexplained high-confidence error,119444
0.778443114,21,0,0.010989011,1000.0,1,0,0,0,0.0,1,0.05625499039888382,0,0.9437450096011162,Demographic subgroup risk,103048
1.891169351,63,0,0.280771923,10000.0,8,0,1,0,0.0,1,0.023084688745439053,0,0.976915311254561,Unexplained high-confidence error,119358
0.169417407,70,0,0.310109506,6300.0,15,0,1,0,1.0,1,0.01238422431051731,0,0.9876157756894827,Demographic subgroup risk,12708
0.907156121,26,0,0.254204709,2080.0,5,0,0,0,1.0,1,0.11088583320379257,0,0.8891141667962075,Boundary case,23210
0.393032419,37,0,0.268284462,8900.0,9,0,1,0,3.0,1,0.030499954521656037,0,0.969500045478344,Unexplained high-confidence error,16694
0.9999999,42,0,50.0,,1,0,0,0,0.0,1,0.1305339142680168,0,0.8694660857319831,Boundary case,76199
0.144848609,40,0,2.688124306,900.0,22,0,2,0,3.0,1,0.03803220018744469,0,0.9619677998125553,Unexplained high-confidence error,16391
0.003510061,49,0,0.000174171,11482.0,2,0,0,0,0.0,1,0.0018266734667122364,0,0.9981733265332877,Unexplained high-confidence error,18375
0.0,43,0,0.338886245,2100.0,5,0,0,0,3.0,1,0.014833814650774001,0,0.985166185349226,Unexplained high-confidence error,46161
0.882833787,52,0,535.0,,5,0,0,0,0.0,1,0.10349958539009094,0,0.896500414609909,Boundary case,24561
0.0,46,0,0.008660893,1500.0,4,1,0,0,0.0,1,0.14994806796312332,0,0.8500519320368767,Boundary case,11182
0.455808335,43,0,0.213889306,20000.0,16,0,2,0,2.0,1,0.04364289864897728,0,0.9563571013510227,Unexplained high-confidence error,92291
0.9999999,23,0,0.174330268,2500.0,2,0,0,0,0.0,1,0.0930427998304367,0,0.9069572001695633,Demographic subgroup risk,67199
0.31991021,56,1,1.229923359,3000.0,4,0,2,0,2.0,1,0.0898208498954773,0,0.9101791501045227,Unexplained high-confidence error,9232
0.9999999,70,0,0.0,2300.0,1,0,0,0,0.0,1,0.03153114579617977,0,0.9684688542038202,Demographic subgroup risk,3318
0.382022472,24,0,0.15855181,800.0,2,1,0,0,0.0,1,0.1100011944770813,0,0.8899988055229187,Boundary case,73822
0.9999999,35,0,0.021729933,26000.0,7,0,0,0,0.0,1,0.08070515468716621,0,0.9192948453128338,Unexplained high-confidence error,126426
0.104317703,58,0,0.700040048,2496.0,8,0,1,0,0.0,1,0.011819032393395901,0,0.9881809676066041,Unexplained high-confidence error,7820
0.16957826,52,0,0.695910647,5550.0,15,0,3,0,3.0,1,0.04545108377933502,0,0.954548916220665,Unexplained high-confidence error,23608
7.44e-05,54,2,1762.0,,15,0,1,0,1.0,1,0.05807475969195366,0,0.9419252403080464,Unexplained high-confidence error,10834
0.410160911,39,0,0.550859885,7500.0,13,0,1,0,2.0,1,0.05556296706199646,0,0.9444370329380035,Unexplained high-confidence error,93349
0.394885822,37,0,0.374174615,2725.0,10,0,1,0,1.0,1,0.05005023777484894,0,0.949949762225151,Unexplained high-confidence error,96989
1.018855796,56,0,3277.0,,8,0,1,0,0.0,1,0.06867347732186317,0,0.9313265226781369,Unexplained high-confidence error,81617
0.40288729,47,1,4469.0,,10,0,2,0,0.0,1,0.07245946973562241,0,0.9275405302643775,Unexplained high-confidence error,28290
0.081091192,68,1,99.0,,15,0,0,0,0.0,1,0.036690914630889894,0,0.9633090853691101,Demographic subgroup risk,134658
0.9999999,54,0,509.0,,3,0,0,0,3.0,1,0.090633824467659,0,0.909366175532341,Unexplained high-confidence error,20460
0.608330659,59,1,1878.0,,12,0,0,0,0.0,1,0.07265041470527649,0,0.9273495852947236,Unexplained high-confidence error,85016
0.010889665,37,0,0.286315199,3565.0,4,0,1,0,2.0,1,0.010833220556378365,0,0.9891667794436216,Unexplained high-confidence error,34508
0.958472187,43,0,0.534756929,2200.0,6,0,0,0,1.0,1,0.11584410220384597,0,0.884155897796154,Boundary case,110537
0.884046381,55,0,3477.0,,7,0,3,0,4.0,1,0.04859790280461311,0,0.9514020971953869,Unexplained high-confidence error,83021
0.038361696,47,5,0.297517029,4550.0,7,0,1,0,3.0,1,0.08795688301324844,0,0.9120431169867516,Unexplained high-confidence error,120007
0.143504485,58,0,0.47954056,4178.0,11,0,2,1,1.0,1,0.08647971451282502,0,0.913520285487175,Unexplained high-confidence error,57794
0.009299768,58,0,0.065789474,18467.0,7,0,2,0,2.0,1,0.0017328287940472364,0,0.9982671712059528,Unexplained high-confidence error,143743
0.510998842,35,3,0.055704244,34000.0,8,0,1,0,0.0,1,0.11255171075463295,0,0.887448289245367,Boundary case,102253
0.055887327,86,0,0.406467096,7916.0,17,0,3,0,1.0,1,0.02286226339638233,0,0.9771377366036177,Demographic subgroup risk,102686
0.955088281,43,0,0.442416726,5643.0,14,0,1,0,1.0,1,0.11241679936647415,0,0.8875832006335258,Boundary case,109492
0.043189369,35,0,0.00467886,2350.0,4,0,0,0,4.0,1,0.017156786844134332,0,0.9828432131558656,Unexplained high-confidence error,46206
0.876641535,59,0,0.400036921,5416.0,14,0,0,0,0.0,1,0.07449272722005844,0,0.9255072727799416,Unexplained high-confidence error,15668
0.918718756,57,1,0.319262386,4500.0,5,0,1,0,0.0,1,0.12597398608922958,0,0.8740260139107704,Boundary case,73186
0.0,49,2,0.644830717,7708.0,11,0,2,0,3.0,1,0.08961365222930909,0,0.9103863477706909,Unexplained high-confidence error,84448
0.708335059,49,0,0.435007917,6946.0,8,0,2,0,0.0,1,0.05418609380722046,0,0.9458139061927795,Unexplained high-confidence error,134552
0.967800716,42,0,0.419526385,22000.0,11,0,2,0,2.0,1,0.09649036526679992,0,0.9035096347332001,Unexplained high-confidence error,24489
0.872340426,82,0,0.270494145,3500.0,5,0,0,0,0.0,1,0.04215398281812668,0,0.9578460171818733,Demographic subgroup risk,10850
0.641829559,85,0,0.669018225,1700.0,6,0,1,0,0.0,1,0.037989691644906995,0,0.962010308355093,Demographic subgroup risk,63656
1.018593229,29,0,0.294633643,1937.0,4,0,0,0,0.0,1,0.13632648885250093,0,0.8636735111474991,Boundary case,59751
0.54897424,55,2,26675.0,,34,0,0,0,0.0,1,0.0819108545780182,0,0.9180891454219818,Outlier / distribution shift,24799
0.146518943,32,0,1.57339163,1600.0,17,0,1,0,0.0,1,0.04344939962029457,0,0.9565506003797054,Unexplained high-confidence error,47426
0.002649516,35,0,0.697808535,2600.0,8,0,1,0,0.0,1,0.011207470297813415,0,0.9887925297021866,Unexplained high-confidence error,116574
0.141656829,55,0,0.729919327,2850.0,7,0,2,0,0.0,1,0.019925685413181782,0,0.9800743145868183,Unexplained high-confidence error,73339
0.205870589,59,0,0.37980836,7200.0,14,0,1,0,0.0,1,0.014575451239943504,0,0.9854245487600565,Unexplained high-confidence error,99301
0.884744173,63,0,0.419961822,7333.0,9,0,1,0,0.0,1,0.04039406254887581,0,0.9596059374511242,Unexplained high-confidence error,146563
1.109780439,32,0,0.066583437,2402.0,2,0,0,0,0.0,1,0.14994806796312332,0,0.8500519320368767,Boundary case,85078
0.049967339,59,0,0.033861621,14322.0,15,0,0,0,0.0,1,0.011320192832499743,0,0.9886798071675003,Unexplained high-confidence error,42873
0.926688791,46,0,0.600690165,4056.0,9,0,1,0,2.0,1,0.10487124025821686,0,0.8951287597417832,Boundary case,25493
0.327707207,49,1,0.253484482,5380.0,13,0,0,0,2.0,1,0.06546948924660682,0,0.9345305107533932,Unexplained high-confidence error,17244
0.0,63,0,0.091095674,12667.0,17,0,0,0,1.0,1,0.007104548206552863,0,0.9928954517934472,Unexplained high-confidence error,114995
0.233234219,65,0,0.493948005,9500.0,10,0,3,0,0.0,1,0.018477958254516126,0,0.9815220417454839,Unexplained high-confidence error,44048
0.689243028,40,0,0.001621271,3083.0,1,0,0,0,3.0,1,0.10592061281204224,0,0.8940793871879578,Boundary case,137642
0.227610774,33,0,0.893076608,2440.0,5,0,1,0,2.0,1,0.0250458724796772,0,0.9749541275203228,Unexplained high-confidence error,119132
0.616766467,45,0,0.619764398,4583.0,5,0,1,0,1.0,1,0.06064416319131851,0,0.9393558368086815,Unexplained high-confidence error,72753
0.45711431,65,0,0.66651439,6566.0,18,0,2,0,1.0,1,0.040427129715681076,0,0.9595728702843189,Unexplained high-confidence error,75470
0.579052342,47,0,8.666666667,521.0,5,0,1,0,0.0,1,0.045744533836841586,0,0.9542554661631584,Unexplained high-confidence error,149750
0.949620152,50,0,0.391316767,3500.0,6,0,0,0,1.0,1,0.09364691376686096,0,0.906353086233139,Unexplained high-confidence error,13660
0.985602879,53,1,0.381117001,13016.0,5,0,1,0,4.0,1,0.11088583320379257,0,0.8891141667962075,Boundary case,10620
0.002997643,53,2,0.41068744,7316.0,18,0,2,0,0.0,1,0.08337393999099732,0,0.9166260600090027,Unexplained high-confidence error,38775
0.676967824,27,0,0.232929164,4700.0,8,0,0,0,0.0,1,0.07097647041082382,0,0.9290235295891762,Unexplained high-confidence error,61618
1.003333175,42,0,0.261998921,11125.0,12,0,2,0,4.0,1,0.07222607731819153,0,0.9277739226818085,Unexplained high-confidence error,128393
0.0,41,0,5655.0,,11,0,6,0,1.0,1,0.0712224904447794,0,0.9287775095552206,Outlier / distribution shift,23134
0.9999999,32,0,1076.0,,3,0,1,0,1.0,1,0.09052136093378067,0,0.9094786390662193,Unexplained high-confidence error,18241
0.0,26,0,0.219129193,1400.0,4,0,0,0,1.0,1,0.04147934801876545,0,0.9585206519812346,Unexplained high-confidence error,2315
0.209796653,42,0,6104.0,,22,0,8,0,1.0,1,0.10460342839360237,0,0.8953965716063976,Boundary case,103263
0.0,36,0,0.620919387,1500.0,8,0,1,0,1.0,1,0.016189731657505035,0,0.983810268342495,Unexplained high-confidence error,69429
0.306928195,49,1,5072.0,,16,0,2,0,0.0,1,0.0643295131623745,0,0.9356704868376255,Outlier / distribution shift,2266
0.486098094,50,0,0.580806398,3000.0,9,0,1,0,1.0,1,0.06095230206847191,0,0.9390476979315281,Unexplained high-confidence error,121691
0.005424154,46,0,0.014376997,625.0,5,0,0,0,1.0,1,0.009247252345085144,0,0.9907527476549148,Unexplained high-confidence error,17069
0.851005275,62,0,0.40008726,4583.0,7,0,1,0,0.0,1,0.04625528454780579,0,0.9537447154521942,Unexplained high-confidence error,5487
0.642277379,28,0,0.64583854,4000.0,9,0,1,0,0.0,1,0.11663010418415069,0,0.8833698958158493,Boundary case,30210
0.525274969,32,0,5888.0,,8,0,6,0,0.0,1,0.10127434283494949,0,0.8987256571650505,Boundary case,55268
0.078122966,46,1,0.159613462,3000.0,7,0,0,0,0.0,1,0.05142752230167389,0,0.9485724776983261,Unexplained high-confidence error,132101
0.002055517,88,3,3.0,,5,0,0,0,0.0,1,0.07281542122364044,0,0.9271845787763595,Demographic subgroup risk,72733
0.351737741,63,0,928.0,1.0,17,0,2,0,0.0,1,0.017842951230704784,0,0.9821570487692952,Unexplained high-confidence error,101115
0.410343586,59,1,0.197790449,2805.0,6,0,0,0,0.0,1,0.0882270097732544,0,0.9117729902267456,Unexplained high-confidence error,6676
0.626672548,39,1,0.516138246,3500.0,8,0,2,0,4.0,1,0.11559290885925293,0,0.8844070911407471,Boundary case,118381
0.00395156,87,0,269.0,,7,0,1,0,,1,0.0036464969627559183,0,0.9963535030372441,Demographic subgroup risk,4424
0.737315671,50,1,0.216323398,7816.0,5,0,1,0,2.0,1,0.09685324430465699,0,0.903146755695343,Unexplained high-confidence error,146801
0.507542973,77,0,0.667719021,3800.0,12,0,1,0,0.0,1,0.03732176870107651,0,0.9626782312989235,Demographic subgroup risk,71515
0.673496148,41,0,0.234379339,3600.0,4,0,0,0,2.0,1,0.06220277398824692,0,0.9377972260117531,Unexplained high-confidence error,132437
0.418458543,42,0,2.644355644,1000.0,7,0,1,0,1.0,1,0.04194650650024414,0,0.9580534934997559,Unexplained high-confidence error,10312
0.624961542,34,0,0.28320994,11750.0,11,0,2,0,2.0,1,0.0559098020195961,0,0.944090197980404,Unexplained high-confidence error,73917
0.756036636,33,0,0.03314121,2775.0,6,0,0,0,0.0,1,0.0833101898431778,0,0.9166898101568222,Unexplained high-confidence error,147153
0.9999999,21,0,34.0,,1,0,0,0,0.0,1,0.06651712134480477,0,0.9334828786551952,Demographic subgroup risk,138547
0.28915456,53,0,1.49190162,3333.0,14,0,2,0,2.0,1,0.04569498300552368,0,0.9543050169944763,Unexplained high-confidence error,29425
0.51795338,52,0,0.268187223,9250.0,11,0,2,1,2.0,1,0.12312649488449097,0,0.876873505115509,Boundary case,10767
0.048673783,64,0,2446.0,,4,0,2,0,0.0,1,0.0036063842475414277,0,0.9963936157524586,Unexplained high-confidence error,8826
0.976940815,23,0,0.261055635,700.0,4,0,0,0,0.0,1,0.05737303793430328,0,0.9426269620656967,Demographic subgroup risk,102586
0.51655503,55,1,0.363918034,14200.0,17,0,2,0,0.0,1,0.09433444440364838,0,0.9056655555963516,Unexplained high-confidence error,84535
0.408084559,51,0,0.23068625,12050.0,10,0,0,0,1.0,1,0.031887558102607724,0,0.9681124418973923,Unexplained high-confidence error,130040
0.341639748,22,0,0.074423771,3600.0,5,0,0,1,0.0,1,0.10665925890207291,0,0.893340741097927,Boundary case,139591
0.996890725,31,2,1413.0,0.0,6,0,0,0,0.0,1,0.13018441051244736,0,0.8698155894875527,Boundary case,149295
0.300506213,39,0,0.371559633,6539.0,13,0,2,0,6.0,1,0.03627359196543693,0,0.9637264080345631,Unexplained high-confidence error,143335
0.123306775,51,0,1.275601189,3700.0,13,0,1,0,1.0,1,0.023439327254891396,0,0.9765606727451086,Unexplained high-confidence error,23516
0.006619235,45,2,0.285218146,9213.0,7,0,2,0,4.0,1,0.047086434066295625,0,0.9529135659337044,Unexplained high-confidence error,29671
0.005997601,31,1,0.105584642,4583.0,4,0,0,1,2.0,1,0.13666732907295226,0,0.8633326709270477,Boundary case,126696
0.496259352,54,1,0.364165329,4983.0,4,0,1,0,0.0,1,0.07512053176760673,0,0.9248794682323933,Unexplained high-confidence error,10802
0.025586733,54,1,67.0,,6,0,0,0,0.0,1,0.040251970291137695,0,0.9597480297088623,Unexplained high-confidence error,142100
0.0,35,2,0.628092977,4000.0,6,0,1,0,2.0,1,0.10446262210607529,0,0.8955373778939247,Boundary case,31545
0.132347594,41,0,0.303194958,4600.0,7,0,0,0,1.0,1,0.018853942677378655,0,0.9811460573226214,Unexplained high-confidence error,22330
0.912257769,34,0,1608.0,1.0,9,0,3,0,3.0,1,0.1108788162469864,0,0.8891211837530136,Boundary case,11303
0.169393116,67,2,1.802146211,1490.0,13,0,2,0,0.0,1,0.11422837525606155,0,0.8857716247439384,Boundary case,33760
0.398201626,60,0,0.361029997,7533.0,10,0,1,0,2.0,1,0.016434850730001928,0,0.983565149269998,Unexplained high-confidence error,123318
0.899431484,61,0,0.067617165,7083.0,8,0,1,0,0.0,1,0.038015490770339964,0,0.9619845092296601,Unexplained high-confidence error,7726
0.518839713,39,1,0.661335466,2500.0,7,0,1,0,0.0,1,0.10183942466974258,0,0.8981605753302574,Boundary case,91174
0.429473354,43,0,0.484969407,3758.0,6,0,1,0,1.0,1,0.034603600949049,0,0.965396399050951,Unexplained high-confidence error,140842
0.634877908,61,2,0.387866394,4400.0,6,0,1,0,0.0,1,0.13034569323062897,0,0.869654306769371,Boundary case,104367
0.194813757,48,0,0.271394295,3750.0,8,0,1,1,1.0,1,0.0774378813803196,0,0.9225621186196804,Unexplained high-confidence error,71920
0.530342645,37,0,0.365735953,2900.0,6,0,1,0,1.0,1,0.04569498300552368,0,0.9543050169944763,Unexplained high-confidence error,5690
0.999333777,49,1,0.102389878,8535.0,5,0,1,0,0.0,1,0.11088583320379257,0,0.8891141667962075,Boundary case,107542
0.602390255,57,1,0.405094495,3650.0,9,0,1,0,1.0,1,0.10179010182619094,0,0.898209898173809,Boundary case,93807
0.157210988,58,0,0.266844682,11234.0,15,0,1,0,0.0,1,0.011659477651119233,0,0.9883405223488808,Unexplained high-confidence error,74214
0.025301651,39,0,0.285174297,50000.0,15,0,5,0,2.0,1,0.04318022206425667,0,0.9568197779357434,Unexplained high-confidence error,148262
0.0,35,0,0.0,5416.0,1,0,0,0,1.0,1,0.012951790727674961,0,0.9870482092723251,Unexplained high-confidence error,55502
0.9999999,26,0,0.236104029,1960.0,2,0,0,0,0.0,1,0.09522071778774262,0,0.9047792822122573,Unexplained high-confidence error,59578
1.010786635,35,0,0.304461942,2666.0,4,0,0,0,2.0,1,0.1437459647655487,0,0.8562540352344513,Boundary case,11261
0.819287576,39,0,0.61437618,9000.0,13,0,2,0,0.0,1,0.10487124025821686,0,0.8951287597417832,Boundary case,88571
0.679604806,58,0,0.587470001,15833.0,20,0,5,0,1.0,1,0.09824043661355972,0,0.9017595633864403,Unexplained high-confidence error,147965
0.395280629,46,0,0.431982232,1800.0,6,0,0,1,0.0,1,0.12032887488603591,0,0.8796711251139641,Boundary case,133743
0.843751074,43,0,0.21093372,6200.0,13,0,0,0,1.0,1,0.08303507566452026,0,0.9169649243354797,Unexplained high-confidence error,65226
0.9999999,38,0,140.0,,2,0,0,0,0.0,1,0.11022029966115951,0,0.8897797003388405,Boundary case,129925
0.263146749,40,0,0.578710645,2000.0,10,0,1,0,0.0,1,0.03649042546749115,0,0.9635095745325089,Unexplained high-confidence error,77588
0.154041934,35,0,0.393075356,5400.0,6,0,2,0,3.0,1,0.014439935609698296,0,0.9855600643903017,Unexplained high-confidence error,46859
0.830845483,55,0,0.2909007,13000.0,22,0,2,0,0.0,1,0.06157153770327568,0,0.9384284622967243,Unexplained high-confidence error,32145
0.24859227,50,0,1.172327857,10833.0,22,0,2,0,0.0,1,0.050837592035531995,0,0.949162407964468,Unexplained high-confidence error,125293
0.483891009,48,0,1.615579627,4338.0,13,0,3,0,1.0,1,0.10386423915624618,0,0.8961357608437538,Boundary case,100009
0.985122134,39,0,0.621563073,6000.0,10,0,1,0,0.0,1,0.11804060190916062,0,0.8819593980908393,Boundary case,37051
0.71629249,47,0,0.739350774,7300.0,11,0,1,0,3.0,1,0.09582483172416686,0,0.9041751682758331,Unexplained high-confidence error,90462
0.448651924,27,1,0.075538769,4500.0,6,0,0,0,0.0,1,0.09171573221683502,0,0.908284267783165,Unexplained high-confidence error,67652
